feature,importance,target,horizon,model,product,vol_gate_q
std_50_lag1,14920556.34362793,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
spread_bps_lag5,13091944.57788086,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
spread_bps_lag50,12969204.247558594,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
vwap_dev_lag1,12612058.826782227,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
vwap_dev_lag20,12222234.62133789,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
std_50_lag5,9714801.45727539,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag50,9713010.886230469,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
spread_bps_lag20,9531187.217773438,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
vwap_dev_lag5,7999831.781494141,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag20,6530342.83984375,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag5,3337017.8630371094,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag1,2949727.046142578,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_ret_10_lag20,2557917.0231933594,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_ret_10_lag5,2323311.1791992188,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
ret_10_lag1,2256916.9174804688,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
ret_10_lag50,2243281.8120117188,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
ret_10_lag20,1993565.5546875,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
ret_10_lag5,1969219.2280273438,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
ret_1_lag1,179878.35034179688,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
ret_1_lag20,169106.68981933594,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
ret_1_lag5,104546.55981445312,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
ret_1_lag50,35569.6796875,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
