feature,importance,target,horizon,model,product,vol_gate_q
vwap_dev_lag5,14540148.700683594,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
signed_flow_20_lag50,12627325.349365234,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
spread_bps_lag1,11941255.920898438,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
spread_bps_lag5,10884617.089355469,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
signed_flow_20_lag1,7607319.530761719,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
signed_flow_20_lag20,6325648.497558594,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
ret_10_lag50,6068850.072753906,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
fam_mean_ret_10_lag20,5497147.726806641,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
fam_mean_ret_10_lag5,5096382.396972656,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
ret_10_lag1,4915305.512207031,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
signed_flow_20_lag5,4393314.1474609375,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
ret_10_lag20,3728530.718017578,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
ret_10_lag5,3346323.1577148438,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
ret_1_lag1,307806.26025390625,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
ret_1_lag20,226762.52758789062,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
ret_1_lag5,205282.08081054688,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
fam_mean_microprice_dev_lag20,72701.791015625,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
obi_l3_lag50,69603.72973632812,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
ret_1_lag50,65988.14013671875,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
microprice_dev_lag20,6661.7001953125,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
obi_l3_lag20,0.0,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
microprice_dev_lag50,0.0,fwd_ret,50,lgbm,UV_VISOR_AMBER,5
