feature,importance,target,horizon,model,product,vol_gate_q
vwap_dev_lag5,19609382.89453125,fwd_ret,50,lgbm,ROBOT_DISHES,5
signed_flow_20_lag20,15496365.780761719,fwd_ret,50,lgbm,ROBOT_DISHES,5
signed_flow_20_lag50,14593815.669921875,fwd_ret,50,lgbm,ROBOT_DISHES,5
signed_flow_20_lag5,9611951.837402344,fwd_ret,50,lgbm,ROBOT_DISHES,5
signed_flow_20_lag1,7739133.038574219,fwd_ret,50,lgbm,ROBOT_DISHES,5
fam_mean_ret_10_lag5,6584934.7763671875,fwd_ret,50,lgbm,ROBOT_DISHES,5
fam_mean_ret_10_lag20,6313604.6708984375,fwd_ret,50,lgbm,ROBOT_DISHES,5
ret_10_lag20,5647500.230957031,fwd_ret,50,lgbm,ROBOT_DISHES,5
ret_10_lag50,3027772.0,fwd_ret,50,lgbm,ROBOT_DISHES,5
ret_10_lag5,2378143.244140625,fwd_ret,50,lgbm,ROBOT_DISHES,5
ret_10_lag1,2317616.095703125,fwd_ret,50,lgbm,ROBOT_DISHES,5
ret_1_lag1,729546.2077636719,fwd_ret,50,lgbm,ROBOT_DISHES,5
fam_mean_obi_l1_lag20,260333.5234375,fwd_ret,50,lgbm,ROBOT_DISHES,5
ret_1_lag5,233769.96728515625,fwd_ret,50,lgbm,ROBOT_DISHES,5
ret_1_lag50,223569.099609375,fwd_ret,50,lgbm,ROBOT_DISHES,5
fam_mean_microprice_dev_lag20,221276.158203125,fwd_ret,50,lgbm,ROBOT_DISHES,5
fam_mean_microprice_dev_lag5,208066.6494140625,fwd_ret,50,lgbm,ROBOT_DISHES,5
obi_l1_lag5,187595.6787109375,fwd_ret,50,lgbm,ROBOT_DISHES,5
microprice_dev_lag5,149518.859375,fwd_ret,50,lgbm,ROBOT_DISHES,5
fam_mean_obi_l1_lag5,107744.2216796875,fwd_ret,50,lgbm,ROBOT_DISHES,5
obi_l3_lag5,74833.61083984375,fwd_ret,50,lgbm,ROBOT_DISHES,5
obi_l3_lag20,69330.21923828125,fwd_ret,50,lgbm,ROBOT_DISHES,5
obi_l3_lag50,67510.7509765625,fwd_ret,50,lgbm,ROBOT_DISHES,5
microprice_dev_lag50,62975.009765625,fwd_ret,50,lgbm,ROBOT_DISHES,5
ret_1_lag20,40203.259765625,fwd_ret,50,lgbm,ROBOT_DISHES,5
obi_l3_lag1,36927.15966796875,fwd_ret,50,lgbm,ROBOT_DISHES,5
microprice_dev_lag20,30468.5400390625,fwd_ret,50,lgbm,ROBOT_DISHES,5
obi_l1_lag50,24220.099609375,fwd_ret,50,lgbm,ROBOT_DISHES,5
obi_l1_lag1,15815.7998046875,fwd_ret,50,lgbm,ROBOT_DISHES,5
microprice_dev_lag1,0.0,fwd_ret,50,lgbm,ROBOT_DISHES,5
obi_l1_lag20,0.0,fwd_ret,50,lgbm,ROBOT_DISHES,5
fam_mean_obi_l1_lag20,54.86563997675444,fwd_ret,100,ridge,ROBOT_DISHES,5
obi_l3_lag5,32.18154719280636,fwd_ret,100,ridge,ROBOT_DISHES,5
obi_l3_lag1,30.434732837776544,fwd_ret,100,ridge,ROBOT_DISHES,5
obi_l1_lag20,28.072975212515935,fwd_ret,100,ridge,ROBOT_DISHES,5
obi_l3_lag20,23.413414619355663,fwd_ret,100,ridge,ROBOT_DISHES,5
fam_mean_microprice_dev_lag20,17.414968132183557,fwd_ret,100,ridge,ROBOT_DISHES,5
fam_mean_obi_l1_lag5,17.118224057841825,fwd_ret,100,ridge,ROBOT_DISHES,5
obi_l3_lag50,15.54791044413961,fwd_ret,100,ridge,ROBOT_DISHES,5
obi_l1_lag1,11.343230699856985,fwd_ret,100,ridge,ROBOT_DISHES,5
obi_l1_lag50,11.21694469243857,fwd_ret,100,ridge,ROBOT_DISHES,5
microprice_dev_lag20,7.3103176572126785,fwd_ret,100,ridge,ROBOT_DISHES,5
fam_mean_microprice_dev_lag5,6.161480327355949,fwd_ret,100,ridge,ROBOT_DISHES,5
microprice_dev_lag1,3.992789676560785,fwd_ret,100,ridge,ROBOT_DISHES,5
signed_flow_20_lag50,3.8106546575558067,fwd_ret,100,ridge,ROBOT_DISHES,5
microprice_dev_lag50,2.1798642435096443,fwd_ret,100,ridge,ROBOT_DISHES,5
signed_flow_20_lag20,1.9078876411685732,fwd_ret,100,ridge,ROBOT_DISHES,5
obi_l1_lag5,1.7114430443330408,fwd_ret,100,ridge,ROBOT_DISHES,5
std_500_lag20,1.578116936416784,fwd_ret,100,ridge,ROBOT_DISHES,5
spread_bps_lag50,1.5483742560727989,fwd_ret,100,ridge,ROBOT_DISHES,5
std_500_lag50,1.341411354140771,fwd_ret,100,ridge,ROBOT_DISHES,5
signed_flow_20_lag1,1.1695308710077135,fwd_ret,100,ridge,ROBOT_DISHES,5
microprice_dev_lag5,1.0747864780784142,fwd_ret,100,ridge,ROBOT_DISHES,5
