target,horizon,model,product,vol_gate_q,fold,n_train,n_test,ic,median_edge_excess_half_spread,frac_edge_clears_half_spread,passed_gate
fwd_ret,100,ridge,PEBBLES_S,5,LOO_D4,19602,9801,0.025382828630372674,,,False
fwd_ret,100,lgbm,PEBBLES_S,5,D2->D3,9801,9801,-0.0382948356197892,18.98668570656565,0.8864401591674319,False
fwd_ret,100,lgbm,PEBBLES_S,5,D2+D3->D4,19602,9801,0.04226373808307402,9.271135427053697,0.8083868992959902,False
fwd_ret,100,lgbm,PEBBLES_S,5,LOO_D2,19602,9801,-0.031358181439622275,,,False
fwd_ret,100,lgbm,PEBBLES_S,5,LOO_D3,19602,9801,0.008411693798009,,,False
fwd_ret,100,lgbm,PEBBLES_S,5,LOO_D4,19602,9801,0.04226373808307402,,,False
fwd_ret,50,ridge,PEBBLES_XL,5,D2->D3,9851,9851,0.08100204385447798,-2.681442732589437,0.3191554156938382,False
fwd_ret,50,ridge,PEBBLES_XL,5,D2+D3->D4,19702,9851,0.0696652405167686,-3.0346057077106883,0.31956146584103134,False
fwd_ret,50,ridge,PEBBLES_XL,5,LOO_D2,19702,9851,0.02943575344673712,,,False
fwd_ret,50,ridge,PEBBLES_XL,5,LOO_D3,19702,9851,0.1345187908029268,,,False
fwd_ret,50,ridge,PEBBLES_XL,5,LOO_D4,19702,9851,0.0696652405167686,,,False
fwd_ret,50,lgbm,PEBBLES_XL,5,D2->D3,9851,9851,-0.004153062221790148,16.577231330728274,0.8227591107501776,False
fwd_ret,50,lgbm,PEBBLES_XL,5,D2+D3->D4,19702,9851,-0.05252131750924441,9.806546715843528,0.7476398335194396,False
fwd_ret,50,lgbm,PEBBLES_XL,5,LOO_D2,19702,9851,0.007810985255086039,,,False
fwd_ret,50,lgbm,PEBBLES_XL,5,LOO_D3,19702,9851,0.012407606542968994,,,False
fwd_ret,50,lgbm,PEBBLES_XL,5,LOO_D4,19702,9851,-0.05252131750924441,,,False
fwd_ret,100,ridge,PEBBLES_XL,5,D2->D3,9801,9801,0.1386524043956347,5.26728030881141,0.6745230078563412,False
fwd_ret,100,ridge,PEBBLES_XL,5,D2+D3->D4,19602,9801,0.05671608841007744,1.6366963651108843,0.5651464136312622,False
fwd_ret,100,ridge,PEBBLES_XL,5,LOO_D2,19602,9801,0.0498159784359166,,,False
fwd_ret,100,ridge,PEBBLES_XL,5,LOO_D3,19602,9801,0.1510893660532111,,,False
fwd_ret,100,ridge,PEBBLES_XL,5,LOO_D4,19602,9801,0.05671608841007744,,,False
fwd_ret,100,lgbm,PEBBLES_XL,5,D2->D3,9801,9801,0.09139996562587138,30.454666096441457,0.8814406693194572,False
fwd_ret,100,lgbm,PEBBLES_XL,5,D2+D3->D4,19602,9801,-0.03356389970310217,19.477463308202022,0.8315478012447709,False
fwd_ret,100,lgbm,PEBBLES_XL,5,LOO_D2,19602,9801,0.055366904631848624,,,False
fwd_ret,100,lgbm,PEBBLES_XL,5,LOO_D3,19602,9801,0.061291499816983286,,,False
fwd_ret,100,lgbm,PEBBLES_XL,5,LOO_D4,19602,9801,-0.03356389970310217,,,False
fwd_ret,50,ridge,PEBBLES_XS,5,D2->D3,9851,9851,0.02252054261309423,-0.08972918988640188,0.4923358034717288,False
fwd_ret,50,ridge,PEBBLES_XS,5,D2+D3->D4,19702,9851,-0.06312578652816318,-1.3253320702333307,0.32758095624809663,False
fwd_ret,50,ridge,PEBBLES_XS,5,LOO_D2,19702,9851,0.010065073016329364,,,False
fwd_ret,50,ridge,PEBBLES_XS,5,LOO_D3,19702,9851,-0.0017448058478601281,,,False
fwd_ret,50,ridge,PEBBLES_XS,5,LOO_D4,19702,9851,-0.06312578652816318,,,False
fwd_ret,50,lgbm,PEBBLES_XS,5,D2->D3,9851,9851,0.01741016751374723,8.174280244104422,0.7952492132778398,False
fwd_ret,50,lgbm,PEBBLES_XS,5,D2+D3->D4,19702,9851,-0.014308288121400966,5.160032554103077,0.7636788143335702,False
fwd_ret,50,lgbm,PEBBLES_XS,5,LOO_D2,19702,9851,-0.023943478401854606,,,False
fwd_ret,50,lgbm,PEBBLES_XS,5,LOO_D3,19702,9851,0.010285761707930998,,,False
fwd_ret,50,lgbm,PEBBLES_XS,5,LOO_D4,19702,9851,-0.014308288121400966,,,False
fwd_ret,100,ridge,PEBBLES_XS,5,D2->D3,9801,9801,0.02369905928292631,3.268725837413366,0.6832976226915621,False
fwd_ret,100,ridge,PEBBLES_XS,5,D2+D3->D4,19602,9801,-0.08152099705529686,0.03750413934558017,0.5034180185695337,False
fwd_ret,100,ridge,PEBBLES_XS,5,LOO_D2,19602,9801,0.012459334651626418,,,False
fwd_ret,100,ridge,PEBBLES_XS,5,LOO_D3,19602,9801,-0.022624870776468384,,,False
fwd_ret,100,ridge,PEBBLES_XS,5,LOO_D4,19602,9801,-0.08152099705529686,,,False
fwd_ret,100,lgbm,PEBBLES_XS,5,D2->D3,9801,9801,0.08697179023046712,14.857683466540639,0.8670543822058974,False
fwd_ret,100,lgbm,PEBBLES_XS,5,D2+D3->D4,19602,9801,0.012965911309160479,11.787147808183548,0.8715437200285685,False
fwd_ret,100,lgbm,PEBBLES_XS,5,LOO_D2,19602,9801,0.01892257581404288,,,False
fwd_ret,100,lgbm,PEBBLES_XS,5,LOO_D3,19602,9801,0.019764223147782038,,,False
fwd_ret,100,lgbm,PEBBLES_XS,5,LOO_D4,19602,9801,0.012965911309160479,,,False
