target,horizon,model,product,vol_gate_q,fold,n_train,n_test,ic,median_edge_excess_half_spread,frac_edge_clears_half_spread,passed_gate
fwd_ret,100,ridge,PANEL_2X2,5,LOO_D4,19602,9801,-0.07910825163467138,,,False
fwd_ret,100,lgbm,PANEL_2X2,5,D2->D3,9801,9801,-0.01967057684058602,8.79142234123515,0.8182838485868789,False
fwd_ret,100,lgbm,PANEL_2X2,5,D2+D3->D4,19602,9801,-0.007207100200580422,4.662188636420302,0.7580859096010611,False
fwd_ret,100,lgbm,PANEL_2X2,5,LOO_D2,19602,9801,0.08951652946197983,,,False
fwd_ret,100,lgbm,PANEL_2X2,5,LOO_D3,19602,9801,0.04731588622404033,,,False
fwd_ret,100,lgbm,PANEL_2X2,5,LOO_D4,19602,9801,-0.007207100200580422,,,False
fwd_ret,50,ridge,PANEL_2X4,5,D2->D3,9851,9851,-0.0071346927860426994,-1.4171070177069027,0.3412851487158664,False
fwd_ret,50,ridge,PANEL_2X4,5,D2+D3->D4,19702,9851,0.015968507604547266,-3.093992593323508,0.10364430007105878,False
fwd_ret,50,ridge,PANEL_2X4,5,LOO_D2,19702,9851,-0.009612785030160484,,,False
fwd_ret,50,ridge,PANEL_2X4,5,LOO_D3,19702,9851,0.004092981717818383,,,False
fwd_ret,50,ridge,PANEL_2X4,5,LOO_D4,19702,9851,0.015968507604547266,,,False
fwd_ret,50,lgbm,PANEL_2X4,5,D2->D3,9851,9851,-0.028767228059258493,4.461577737317539,0.7237843873718405,False
fwd_ret,50,lgbm,PANEL_2X4,5,D2+D3->D4,19702,9851,-0.02127950598825543,2.384109463738037,0.6416607451020201,False
fwd_ret,50,lgbm,PANEL_2X4,5,LOO_D2,19702,9851,-0.04971513533558609,,,False
fwd_ret,50,lgbm,PANEL_2X4,5,LOO_D3,19702,9851,-0.040473188407328504,,,False
fwd_ret,50,lgbm,PANEL_2X4,5,LOO_D4,19702,9851,-0.02127950598825543,,,False
fwd_ret,100,ridge,PANEL_2X4,5,D2->D3,9801,9801,0.002606804466861926,0.5073298703096496,0.542801754922967,False
fwd_ret,100,ridge,PANEL_2X4,5,D2+D3->D4,19602,9801,0.1158223214939885,-1.2761578163155,0.36506478930721353,False
fwd_ret,100,ridge,PANEL_2X4,5,LOO_D2,19602,9801,0.029053588617370733,,,False
fwd_ret,100,ridge,PANEL_2X4,5,LOO_D3,19602,9801,0.06088723410619974,,,False
fwd_ret,100,ridge,PANEL_2X4,5,LOO_D4,19602,9801,0.1158223214939885,,,False
fwd_ret,100,lgbm,PANEL_2X4,5,D2->D3,9801,9801,-0.05027901120344474,8.823660786535429,0.8086929905111724,False
fwd_ret,100,lgbm,PANEL_2X4,5,D2+D3->D4,19602,9801,-0.05014144129562505,7.227382007371547,0.7725742271196817,False
fwd_ret,100,lgbm,PANEL_2X4,5,LOO_D2,19602,9801,-0.08030648093454042,,,False
fwd_ret,100,lgbm,PANEL_2X4,5,LOO_D3,19602,9801,-0.06981790168340013,,,False
fwd_ret,100,lgbm,PANEL_2X4,5,LOO_D4,19602,9801,-0.05014144129562505,,,False
fwd_ret,50,ridge,PANEL_4X4,5,D2->D3,9851,9851,-0.03463317077980702,-1.4946783056766786,0.29936047101817076,False
fwd_ret,50,ridge,PANEL_4X4,5,D2+D3->D4,19702,9851,-0.05359149637836289,-2.550579606279215,0.12699218353466654,False
fwd_ret,50,ridge,PANEL_4X4,5,LOO_D2,19702,9851,0.0019456450905820577,,,False
fwd_ret,50,ridge,PANEL_4X4,5,LOO_D3,19702,9851,-0.09534911489827824,,,False
fwd_ret,50,ridge,PANEL_4X4,5,LOO_D4,19702,9851,-0.05359149637836289,,,False
fwd_ret,50,lgbm,PANEL_4X4,5,D2->D3,9851,9851,0.03628854472496661,4.5338889215649285,0.746726220688255,False
fwd_ret,50,lgbm,PANEL_4X4,5,D2+D3->D4,19702,9851,-0.052214167176633394,1.9120386612930869,0.6390214191452644,False
fwd_ret,50,lgbm,PANEL_4X4,5,LOO_D2,19702,9851,0.050463396476597214,,,False
fwd_ret,50,lgbm,PANEL_4X4,5,LOO_D3,19702,9851,-0.04304191095568077,,,False
fwd_ret,50,lgbm,PANEL_4X4,5,LOO_D4,19702,9851,-0.052214167176633394,,,False
fwd_ret,100,ridge,PANEL_4X4,5,D2->D3,9801,9801,-0.017157094000939586,1.3189520538887125,0.6069788797061524,False
fwd_ret,100,ridge,PANEL_4X4,5,D2+D3->D4,19602,9801,-0.04776518962729914,-0.8713316119346555,0.4008774614835221,False
fwd_ret,100,ridge,PANEL_4X4,5,LOO_D2,19602,9801,0.025733349322563402,,,False
fwd_ret,100,ridge,PANEL_4X4,5,LOO_D3,19602,9801,-0.04779099832603347,,,False
fwd_ret,100,ridge,PANEL_4X4,5,LOO_D4,19602,9801,-0.04776518962729914,,,False
fwd_ret,100,lgbm,PANEL_4X4,5,D2->D3,9801,9801,0.056298806546401646,11.419882483789372,0.8611366187123762,False
fwd_ret,100,lgbm,PANEL_4X4,5,D2+D3->D4,19602,9801,-0.02083023954657245,6.262329287511088,0.7858381797775738,False
fwd_ret,100,lgbm,PANEL_4X4,5,LOO_D2,19602,9801,0.019132832806325203,,,False
fwd_ret,100,lgbm,PANEL_4X4,5,LOO_D3,19602,9801,-0.006921510122504908,,,False
fwd_ret,100,lgbm,PANEL_4X4,5,LOO_D4,19602,9801,-0.02083023954657245,,,False
